Category,match_score_pct,Skills Matched,Skills Missing
SALES,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.39,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.38,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.37,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.36,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.35,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AUTOMOBILE,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BPO,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.34,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BPO,0.33,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HR,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
TEACHER,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ACCOUNTANT,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
INFORMATION-TECHNOLOGY,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.32,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSULTANT,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AVIATION,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
HEALTHCARE,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CHEF,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DIGITAL-MEDIA,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
AGRICULTURE,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.31,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FITNESS,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ARTS,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ADVOCATE,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BUSINESS-DEVELOPMENT,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
CONSTRUCTION,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
FINANCE,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
PUBLIC-RELATIONS,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
DESIGNER,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
SALES,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
APPAREL,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
ENGINEERING,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
BANKING,0.3,,"PYTHON, SQL, NLP, MACHINE LEARNING, TABLEAU"
